2022-07-27 10:47:27,912 DEBUG   MainThread:101136 [config_util.py:dict_from_config_file():102] no default config file found in config-defaults.yaml
2022-07-27 11:20:17,746 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:20:17,747 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:20:22,008 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:20:32,866 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:20:32,866 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:20:36,015 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:20:40,110 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:20:47,990 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:20:47,991 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:20:50,025 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:21:03,116 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:21:03,117 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:21:04,032 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:21:11,516 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:21:18,048 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:21:18,268 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:21:18,268 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:21:32,055 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:21:33,391 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:21:33,391 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:21:42,991 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:21:44,061 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:21:46,062 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:21:48,513 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:21:48,513 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:21:58,068 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:22:03,638 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:22:03,638 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:22:12,075 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:22:14,458 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:22:18,766 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:22:18,766 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:22:26,082 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:22:33,894 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:22:33,894 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:22:40,089 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:22:45,927 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:22:49,011 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:22:49,011 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:22:54,096 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:23:04,160 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:23:04,160 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:23:08,104 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:23:17,356 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:23:19,285 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:23:19,285 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:23:23,113 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:23:34,469 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:23:34,470 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:23:37,120 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:23:48,812 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:23:49,126 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:23:49,597 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:23:49,597 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:23:51,128 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:24:03,134 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:24:04,721 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:24:04,722 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:24:17,141 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:24:19,842 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:24:19,842 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:24:20,331 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:24:31,149 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:24:34,978 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:24:34,978 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:24:45,156 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:24:50,133 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:24:50,134 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:24:51,759 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:24:59,163 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:25:05,257 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:25:05,257 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:25:13,170 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:25:20,379 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:25:20,379 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:25:23,181 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:25:27,177 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:25:35,513 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:25:35,513 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:25:41,184 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:25:50,780 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:25:50,780 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:25:54,793 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:25:55,197 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:26:05,946 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:26:05,946 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:26:07,210 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:26:09,210 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:26:21,072 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:26:21,072 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:26:21,216 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:26:26,157 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:26:35,277 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:26:36,194 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:26:36,194 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:26:41,280 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:26:50,627 DEBUG   SenderThread:101136 [sender.py:send():235] send: files
2022-07-27 11:26:50,628 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: partial_history
2022-07-27 11:26:50,627 INFO    SenderThread:101136 [sender.py:_save_file():947] saving file media/images/viz_81_38f48ebcc4b7102b2e78.png with policy now
2022-07-27 11:26:50,628 WARNING HandlerThread:101136 [handler.py:handle_request_partial_history():511] Step 31 < 81. Dropping entry: {'GAN': 3.423469066619873, 'GAN_Feat': 0.25613933801651, 'L1': 0.0616920106112957, 'D_Fake': 0.00755627965554595, 'D_real': 1.166172742843628, 'acc': nan, 'viz': {'_type': 'image-file', 'path': 'media/images/viz_81_38f48ebcc4b7102b2e78.png', 'sha256': '38f48ebcc4b7102b2e78cdc0bb86ddc3bf58fa963828ad53be4ad64c68c8e43f', 'size': 132993, 'format': 'png', 'width': 1200, 'height': 600}, 'learning_rate_G': 0.0002, '_timestamp': 1658921210, '_runtime': 58078}.
2022-07-27 11:26:51,158 INFO    Thread-30 :101136 [upload_job.py:push():137] Uploaded file /tmp/tmpcjnvq35hwandb/a2f2v4xz-media/images/viz_81_38f48ebcc4b7102b2e78.png
2022-07-27 11:26:51,322 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:26:51,322 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:26:51,418 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_created():217] file/dir created: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/media/images/viz_81_38f48ebcc4b7102b2e78.png
2022-07-27 11:26:51,419 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/media/images
2022-07-27 11:26:53,419 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:26:55,420 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:26:59,099 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:27:06,449 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:27:06,449 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:27:07,427 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
