2022-07-23 05:17:34,680 DEBUG   MainThread:20388 [config_util.py:dict_from_config_file():102] no default config file found in config-defaults.yaml
2022-07-23 06:50:49,634 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:50:52,549 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:51:00,558 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:51:04,753 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:51:04,754 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:51:14,578 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:51:19,877 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:51:19,877 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:51:24,046 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:51:28,587 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:51:35,006 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:51:35,007 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:51:40,595 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:51:42,596 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:51:50,130 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:51:50,131 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:51:54,604 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:51:55,547 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:52:05,251 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:52:05,252 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:52:08,615 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:52:20,371 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:52:20,371 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:52:22,624 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:52:27,081 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:52:35,491 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:52:35,491 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:52:36,633 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:52:50,610 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:52:50,611 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:52:50,643 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:52:58,573 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:53:04,652 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:53:05,732 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:53:05,732 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:53:18,661 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:53:20,866 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:53:20,867 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:53:30,005 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:53:32,671 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:53:35,988 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:53:35,988 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:53:46,680 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:53:51,106 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:53:51,107 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:53:58,688 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:54:00,689 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:54:01,525 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:54:06,229 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:54:06,229 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:54:12,698 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:54:21,350 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:54:21,351 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:54:26,707 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:54:33,080 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:54:36,472 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:54:36,472 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:54:40,717 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:54:51,595 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:54:51,595 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:54:54,726 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:55:04,558 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:55:06,723 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:55:06,723 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:55:08,736 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:55:21,844 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:55:21,845 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:55:22,746 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:55:36,019 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:55:36,756 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:55:36,964 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:55:36,965 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:55:50,765 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:55:52,094 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:55:52,094 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:56:04,774 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:56:07,283 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:56:07,283 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:56:07,446 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:56:16,782 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:56:18,784 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:56:22,403 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:56:22,403 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:56:30,792 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:56:37,534 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:56:37,534 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:56:38,994 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:56:44,801 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:56:52,666 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:56:52,666 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:56:58,810 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:57:07,787 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:57:07,787 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:57:10,531 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:57:12,820 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:57:22,906 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:57:22,907 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:57:26,829 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:57:38,028 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:57:38,028 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:57:40,838 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:57:42,015 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:57:53,145 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:57:53,146 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:57:54,847 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:58:07,857 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:58:08,271 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:58:08,271 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:58:13,886 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:58:14,032 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:58:23,407 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:58:23,407 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:58:24,353 DEBUG   SenderThread:20388 [sender.py:send():235] send: files
2022-07-23 06:58:24,353 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: partial_history
2022-07-23 06:58:24,354 INFO    SenderThread:20388 [sender.py:_save_file():947] saving file media/images/viz_26_996ea37e16119cf2a720.png with policy now
2022-07-23 06:58:24,359 DEBUG   SenderThread:20388 [sender.py:send():235] send: history
2022-07-23 06:58:24,359 DEBUG   SenderThread:20388 [sender.py:send():235] send: summary
2022-07-23 06:58:24,368 INFO    SenderThread:20388 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-07-23 06:58:24,920 INFO    Thread-46 :20388 [upload_job.py:push():137] Uploaded file /tmp/tmpjx9t74ydwandb/3v99o218-media/images/viz_26_996ea37e16119cf2a720.png
2022-07-23 06:58:25,108 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/wandb-summary.json
2022-07-23 06:58:25,108 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:58:25,108 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_created():217] file/dir created: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/media/images/viz_26_996ea37e16119cf2a720.png
2022-07-23 06:58:25,108 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/media/images
2022-07-23 06:58:29,111 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:58:38,530 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:58:38,530 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:58:41,119 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:58:43,121 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:58:46,868 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:58:53,649 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:58:53,649 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:58:55,130 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:59:08,780 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:59:08,781 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:59:09,140 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:59:18,359 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:59:23,150 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:59:23,902 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:59:23,903 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:59:37,160 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:59:39,028 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:59:39,028 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:59:49,801 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:59:51,171 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:59:54,149 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:59:54,150 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:00:05,181 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:00:09,269 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:00:09,269 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:00:19,191 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:00:21,323 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:00:24,395 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:00:24,395 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:00:33,201 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:00:39,514 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:00:39,515 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:00:47,212 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:00:52,853 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:00:54,640 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:00:54,640 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:00:59,220 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:01:09,772 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:01:09,772 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:01:13,230 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:01:24,365 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:01:24,894 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:01:24,894 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:01:27,244 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:01:40,013 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:01:40,013 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:01:41,254 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:01:55,141 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:01:55,141 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:01:55,264 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:01:56,263 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:02:09,275 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:02:11,264 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:02:11,264 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:02:23,285 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:02:26,393 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:02:26,393 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:02:27,521 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:02:37,295 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:02:41,514 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:02:41,515 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:02:51,304 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:02:56,643 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:02:56,644 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:02:59,068 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:03:05,314 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:03:11,769 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:03:11,769 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:03:17,323 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:03:19,324 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:03:26,888 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:03:26,889 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:03:30,587 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:03:31,332 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:03:42,010 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
